Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000028662	-	LG1	+	12961323	12961526	3.651961	5.250667	6.334842
ENSONIG00000042779	slc24a5	LG1	-	12980424	12987169	0.000000	0.000000	0.000000
ENSONIG00000030175	-	LG1	+	12992961	12993934	21.100859	30.338108	36.602417
ENSONIG00000037887	slc24a5	LG1	-	13014719	13020245	0.000000	0.000000	0.000000
ENSONIG00000032500	-	LG1	+	13030328	13031410	29.673759	42.663937	51.473328
ENSONIG00000033002	sema6dl	LG1	-	13055511	13068630	20.544300	34.238998	41.308777
ENSONIG00000000145	dmxl2	LG1	+	13331231	13368476	2.605112	4.183889	5.047792
ENSONIG00000000153	gldn	LG1	-	13371012	13376385	0.000000	0.000000	0.000000
ENSONIG00000000155	cyp19a1a	LG1	+	13379088	13383167	0.000000	0.000000	0.000000
ENSONIG00000041467	tnfaip8l3	LG1	+	13394254	13413461	21.342760	30.685905	37.022030
ENSONIG00000000167	scg3	LG1	+	13424201	13437736	0.000000	0.000000	0.000000
ENSONIG00000000172	lysmd2	LG1	-	13438392	13445511	9.093636	13.074524	15.774196
ENSONIG00000000174	tmod2	LG1	-	13459498	13472988	26.580383	43.670933	52.688251
ENSONIG00000000176	leo1	LG1	+	13477203	13485740	19.232615	29.640205	35.760414
ENSONIG00000000180	mapk6	LG1	+	13510705	13520299	38.188362	54.905949	66.243111
ENSONIG00000000183	-	LG1	+	13532966	13537867	0.000000	0.000000	0.000000
ENSONIG00000000185	USP8	LG1	-	13537109	13549756	11.322529	16.279152	19.640526
ENSONIG00000000190	hdc	LG1	+	13555704	13560456	0.000000	0.000000	0.000000
ENSONIG00000030469	slc27a2a	LG1	-	13559045	13567057	0.000000	0.000000	0.000000
ENSONIG00000034343	slc27a2a	LG1	+	13565402	13595368	0.000000	0.000000	0.000000
ENSONIG00000015562	slc27a2a	LG1	-	13574297	13579969	0.000000	0.000000	0.000000
ENSONIG00000036671	-	LG1	-	13588593	13590214	0.000000	0.000000	0.000000
ENSONIG00000000192	-	LG1	-	13601904	13613076	0.000000	0.000000	0.000000
ENSONIG00000000198	gatm	LG1	+	13616146	13620669	3.284835	4.773181	5.758762
ENSONIG00000000200	pde8a	LG1	+	13632863	13681198	6.633496	13.143243	15.857103
ENSONIG00000000206	-	LG1	+	13684134	13692067	9.520072	13.687640	16.513910
ENSONIG00000038956	-	LG1	-	13692640	13696524	1.435874	2.064451	2.490726
ENSONIG00000000209	WHAMM	LG1	+	13699389	13711618	4.452548	6.401724	7.723573
ENSONIG00000000214	homer2	LG1	-	13719566	13749818	14.996042	24.347469	29.374813
ENSONIG00000041300	RAMAC	LG1	+	13749000	13752364	12.746486	18.326469	22.110580
ENSONIG00000000221	BTBD1	LG1	-	13761981	13769152	9.890268	14.709229	17.746439
ENSONIG00000000225	TM6SF1	LG1	+	13769712	13775720	1.936956	2.942687	3.550302
ENSONIG00000000228	ZRSR2	LG1	+	13778541	13784173	7.587388	10.908892	13.161396
ENSONIG00000010036	-	LG1	-	13786525	13789784	6.329423	19.274406	23.254248
ENSONIG00000040178	-	LG1	+	13807819	13808835	0.000000	0.000000	0.000000
ENSONIG00000035438	-	LG1	+	13816478	13817494	0.000000	0.000000	0.000000
ENSONIG00000034624	-	LG1	+	13835067	13836083	0.000000	0.000000	0.000000
ENSONIG00000038261	PHKA2	LG1	+	13856754	13937567	4.634958	13.149764	15.864971
ENSONIG00000040091	ppef1	LG1	-	13944455	13956440	0.000000	0.000000	0.000000
ENSONIG00000003420	SCML2	LG1	+	14009371	14035765	2.726551	4.244639	5.121086
ENSONIG00000003415	NHS	LG1	-	14045889	14098541	0.000000	0.000000	0.000000
ENSONIG00000003407	ace2	LG1	+	14095839	14113133	0.571754	1.646210	1.986124
ENSONIG00000036556	-	LG1	-	14114283	14119976	13.516179	19.433109	23.445721
ENSONIG00000003402	zgc:113276	LG1	+	14123234	14130517	0.000000	0.000000	0.000000
ENSONIG00000003398	pir	LG1	+	14141786	14155189	9.054112	24.713224	29.816093
ENSONIG00000003392	vegfd	LG1	+	14155576	14164154	0.000000	0.000000	0.000000
ENSONIG00000031174	gpa33a	LG1	+	14199859	14203859	22.614578	32.514484	39.228180
ENSONIG00000003388	-	LG1	+	14211080	14212679	0.000000	0.000000	0.000000
ENSONIG00000003386	-	LG1	+	14224210	14225635	8.114035	11.666087	14.074939
ENSONIG00000003383	-	LG1	+	14229560	14250198	2.241527	3.222792	3.888245
ENSONIG00000033569	-	LG1	+	14254174	14258684	1.722284	2.476242	2.987545
ENSONIG00000003378	ildr1a	LG1	+	14260160	14265705	23.834284	34.268135	41.343933
ENSONIG00000003374	tmem39a	LG1	+	14274677	14281620	5.444725	7.828243	9.444645
ENSONIG00000020617	PRSS23	LG1	-	14285403	14287339	5.773984	8.301641	10.015791
ENSONIG00000008330	-	LG1	+	14347012	14370106	8.929585	15.479956	18.676306
ENSONIG00000039570	-	LG1	+	14382374	14384920	1.205207	1.732806	2.090602
ENSONIG00000038730	-	LG1	+	14395033	14400230	12.229911	17.583755	21.214508
ENSONIG00000039069	-	LG1	+	14402175	14420273	2.754836	3.960811	4.778652
ENSONIG00000029799	-	LG1	-	14413506	14414609	0.000000	0.000000	0.000000
ENSONIG00000003368	pcnp	LG1	-	14422526	14424552	24.162327	38.977798	47.026066
ENSONIG00000003365	stk16	LG1	+	14424603	14431257	13.380953	19.238686	23.211153
ENSONIG00000003354	atic	LG1	+	14462745	14470415	9.486876	15.252568	18.401970
ENSONIG00000003336	fn1b	LG1	-	14471231	14489398	53.752110	86.195702	103.993675
ENSONIG00000003332	psmd14	LG1	-	14516299	14520433	38.959793	59.746017	72.082573
ENSONIG00000003329	RBMS1	LG1	+	14524626	14538308	3.050606	7.213411	8.702860
ENSONIG00000003317	ITGB6	LG1	+	14547852	14559820	15.580806	40.997986	49.463387
ENSONIG00000003303	PLA2R1	LG1	+	14562796	14591230	9.450964	15.626851	18.853535
ENSONIG00000003287	LY75	LG1	+	14593106	14615660	5.187323	9.595618	11.576954
ENSONIG00000003281	marchf7	LG1	-	14618190	14627396	25.261307	36.319859	43.819302
ENSONIG00000003272	BAZ2B	LG1	+	14655274	14708544	5.842653	11.626086	14.026678
ENSONIG00000003270	wdsub1	LG1	+	14711457	14722239	4.264395	6.303740	7.605358
ENSONIG00000003268	TANC1	LG1	-	14723741	14768993	0.000000	0.000000	0.000000
ENSONIG00000021939	-	LG1	+	14770931	14771064	0.000000	0.000000	0.000000
ENSONIG00000003261	GTF2F2	LG1	-	14772561	14782514	15.764480	30.191219	36.425205
ENSONIG00000036640	-	LG1	-	14783169	14784070	0.000000	0.000000	0.000000
ENSONIG00000003260	-	LG1	-	14788205	14790511	13.732161	19.743639	23.820374
ENSONIG00000003255	ercc3	LG1	+	14790453	14798670	6.829806	10.801348	13.031647
ENSONIG00000003246	cyp27c1	LG1	+	14798939	14807616	1.162914	1.893538	2.284523
ENSONIG00000003242	RBM26	LG1	+	14810470	14819727	10.062692	16.614202	20.044760
ENSONIG00000037616	-	LG1	+	14866023	14872380	0.000000	0.000000	0.000000
ENSONIG00000003239	PCDH9	LG1	+	15024427	15210317	0.000000	0.000000	0.000000
ENSONIG00000003238	PCDH20	LG1	+	15555699	15559696	0.000000	0.000000	0.000000
ENSONIG00000003233	tdrd3	LG1	-	15589208	15605054	8.423917	12.209142	14.730125
ENSONIG00000003222	diaph3	LG1	+	15611065	15768741	0.000000	0.000000	0.000000
ENSONIG00000034660	-	LG1	+	15771414	15772430	0.000000	0.000000	0.000000
ENSONIG00000003221	pcdh17	LG1	-	15970969	16028013	0.000000	0.000000	0.000000
ENSONIG00000003219	-	LG1	+	16324692	16335713	0.000000	0.000000	0.000000
ENSONIG00000003214	lims1	LG1	-	16340218	16347195	14.025914	28.143890	33.955135
ENSONIG00000035834	-	LG1	-	16351081	16358555	7.343329	10.557992	12.738041
ENSONIG00000003210	tgfbrap1	LG1	-	16364030	16372309	6.963939	10.611471	12.802563
ENSONIG00000003207	cul4a	LG1	+	16374870	16383117	7.774749	16.729740	20.184153
ENSONIG00000003203	-	LG1	+	16385777	16393209	52.090248	74.893616	90.357895
ENSONIG00000003200	grtp1a	LG1	-	16394315	16401501	7.563871	10.875079	13.120603
ENSONIG00000003194	adprhl1	LG1	-	16404869	16412304	0.000000	0.000000	0.000000
ENSONIG00000003192	DCUN1D2	LG1	-	16416334	16419699	1.325397	1.913203	2.308247
ENSONIG00000003186	TMCO3	LG1	+	16419761	16428805	2.477472	4.084764	4.928199
ENSONIG00000003170	-	LG1	+	16447265	16464192	0.000000	0.000000	0.000000
ENSONIG00000003162	gas6	LG1	-	16448102	16480216	27.387423	42.619164	51.419308
ENSONIG00000003156	pros1	LG1	-	16483957	16496059	2.640738	3.882382	4.684029
ENSONIG00000003142	RASA3	LG1	-	16499590	16540298	1.150884	10.877950	13.124064
ENSONIG00000003136	TPP2	LG1	+	16547857	16559760	1.195361	2.118286	2.555676
ENSONIG00000036149	oni-mir-10711	LG1	+	16556461	16556538	0.000000	0.000000	0.000000
ENSONIG00000003135	METTL21C	LG1	-	16563980	16565288	0.000000	0.000000	0.000000
ENSONIG00000003134	-	LG1	-	16573826	16578160	0.000000	0.000000	0.000000
ENSONIG00000003133	mettl21e	LG1	-	16580553	16583568	0.000000	0.000000	0.000000
ENSONIG00000003129	-	LG1	-	16583727	16593914	3.044973	4.377960	5.281936
ENSONIG00000003125	blzf1	LG1	+	16595031	16598689	10.516678	20.735514	25.017050
ENSONIG00000003128	trmt10c	LG1	-	16598760	16600277	8.927536	12.835712	15.486073
ENSONIG00000003123	txnl4b	LG1	+	16600712	16603566	5.463259	7.854891	9.476794
ENSONIG00000003122	mrpl16	LG1	+	16606890	16609633	15.277687	52.215187	62.996750
ENSONIG00000003119	-	LG1	+	16612146	16620326	3.582714	5.151106	6.214724
ENSONIG00000003118	-	LG1	-	16621566	16623929	61.740639	96.027534	115.855621
ENSONIG00000029725	-	LG1	+	16656746	16656803	0.000000	0.000000	0.000000
ENSONIG00000021937	oni-mir-92a-2	LG1	+	16657256	16657313	1.103448	1.586501	1.914086
ENSONIG00000003113	gpc5a	LG1	+	16659327	16802225	8.268682	11.888433	14.343196
ENSONIG00000003108	gpc6a	LG1	-	16827109	16962276	0.000000	0.000000	0.000000
ENSONIG00000041744	-	LG1	+	16976451	16979284	0.000000	0.000000	0.000000
ENSONIG00000042449	-	LG1	+	17081485	17097267	0.000000	0.000000	0.000000
ENSONIG00000003102	-	LG1	+	17081823	17112318	1.604003	2.731123	3.295055
ENSONIG00000041338	kctd12.2	LG1	-	17124935	17125732	48.140350	69.214577	83.506241
ENSONIG00000036612	-	LG1	-	17158234	17160579	0.000000	0.000000	0.000000
ENSONIG00000003100	SLC5A7	LG1	-	17187104	17191309	0.000000	0.000000	0.000000
ENSONIG00000003098	ARL6	LG1	-	17194707	17202584	1.560401	2.243492	2.706736
ENSONIG00000034384	nsun3	LG1	-	17302433	17307338	0.000000	0.000000	0.000000
ENSONIG00000003083	-	LG1	-	17308117	17310827	223.461304	478.874390	577.753906
ENSONIG00000003082	rrad	LG1	+	17315109	17317791	2.666052	3.833160	4.624644
ENSONIG00000003074	-	LG1	+	17317908	17364256	0.000000	0.000000	0.000000
ENSONIG00000003072	ca7	LG1	-	17370137	17380356	0.000000	0.000000	0.000000
ENSONIG00000003065	nae1	LG1	+	17379657	17388322	3.392848	9.197144	11.096200
ENSONIG00000020615	-	LG1	-	17410231	17411928	30.787397	44.265087	53.405090
ENSONIG00000003060	dync1li2	LG1	+	17419744	17430632	4.824001	8.619060	10.398751
ENSONIG00000024902	cmtm4	LG1	+	17434638	17450522	7.625199	10.963255	13.226985
ENSONIG00000036717	cmtm3	LG1	-	17455286	17463215	2.642045	3.798644	4.583000
ENSONIG00000036785	-	LG1	-	17462426	17463822	0.000000	0.000000	0.000000
ENSONIG00000003051	galns	LG1	-	17466181	17489443	9.477612	20.749584	25.034027
ENSONIG00000038244	trappc2l	LG1	+	17489894	17491563	21.783840	34.392784	41.494320
ENSONIG00000032747	PABPN1L	LG1	-	17491926	17493767	1.191771	1.713488	2.067295
ENSONIG00000003046	-	LG1	-	17505252	17540395	0.000000	0.000000	0.000000
ENSONIG00000031420	-	LG1	-	17597340	17598356	0.000000	0.000000	0.000000
ENSONIG00000003039	ACSF3	LG1	+	17620993	17675117	1.063656	2.128891	2.568471
ENSONIG00000003028	cdh15	LG1	+	17685721	17703623	0.000000	0.000000	0.000000
ENSONIG00000003023	SPG7	LG1	-	17704120	17713279	3.723119	7.308601	8.817705
ENSONIG00000003018	ANKRD11	LG1	+	17742240	17817375	1.152435	1.676623	2.022817
ENSONIG00000003017	SLC22A31	LG1	+	17823816	17840804	4.416758	6.350267	7.661490
ENSONIG00000003012	dpep1	LG1	-	17840616	17849837	0.000000	0.000000	0.000000
ENSONIG00000003011	sult5a1	LG1	+	17855521	17859283	3.379920	4.859536	5.862948
ENSONIG00000039066	-	LG1	-	17872384	17879077	0.000000	0.000000	0.000000
ENSONIG00000003006	dhodh	LG1	-	17915192	17924689	1.581416	2.689331	3.244632
ENSONIG00000040532	ist1	LG1	-	17942270	17946187	50.371735	72.422791	87.376892
ENSONIG00000002999	mphosph10	LG1	-	17946298	17955690	4.934865	10.061006	12.138434
ENSONIG00000002996	mcee	LG1	+	17955134	17958566	14.613402	37.438351	45.168743
ENSONIG00000033676	fth1a	LG1	-	17960852	17963629	3395.977295	4882.622070	5890.802246
ENSONIG00000032714	rplp2l	LG1	-	17973692	17976561	2102.669678	3023.147949	3647.377441
ENSONIG00000029118	lin7c	LG1	-	17985972	17990944	3.250000	7.500978	9.049806
ENSONIG00000020614	bdnf	LG1	-	17993983	18012005	2.700935	3.895448	4.699794
ENSONIG00000002979	mettl15	LG1	+	18064128	18114358	0.000000	0.000000	0.000000
ENSONIG00000034562	-	LG1	+	18196871	18231309	0.000000	0.000000	0.000000
ENSONIG00000043025	-	LG1	+	18231541	18233778	0.000000	0.000000	0.000000
ENSONIG00000028691	mettl15	LG1	+	18236312	18254533	0.000000	0.000000	0.000000
ENSONIG00000041286	-	LG1	+	18301149	18303841	0.000000	0.000000	0.000000
ENSONIG00000002972	lgr4	LG1	+	18327892	18356990	1.062830	1.625457	1.961087
ENSONIG00000002948	mybpc3	LG1	-	18364621	18395460	2.518529	6.743062	8.135391
ENSONIG00000029871	-	LG1	+	18399560	18400804	7.459596	10.725158	12.939723
ENSONIG00000002940	spi1b	LG1	-	18401771	18410065	17.867811	27.354338	33.002552
ENSONIG00000002939	slc39a13	LG1	+	18421662	18441444	15.131124	21.755022	26.247072
ENSONIG00000033257	-	LG1	+	18444308	18452293	0.000000	0.000000	0.000000
ENSONIG00000032433	GAS2	LG1	-	18456146	18468505	0.000000	0.000000	0.000000
ENSONIG00000002915	ano5b	LG1	-	18503822	18531237	1.023466	3.935225	4.747782
ENSONIG00000036094	THSD4	LG1	-	18578978	18645730	0.000000	0.000000	0.000000
ENSONIG00000030178	-	LG1	-	18680858	18682524	0.000000	0.000000	0.000000
ENSONIG00000006251	cilp	LG1	+	18801075	18807695	2.388232	3.433720	4.142726
ENSONIG00000006245	eif3jb	LG1	-	18808796	18812947	27.429237	39.436836	47.579887
ENSONIG00000006240	casc4	LG1	-	18844330	18864498	19.501871	53.174015	64.153564
ENSONIG00000006230	-	LG1	-	18866044	18973142	0.000000	0.000000	0.000000
ENSONIG00000006221	TJP1	LG1	-	18976672	19081050	15.290191	27.093552	32.687916
ENSONIG00000032083	-	LG1	-	18992451	18993000	0.000000	0.000000	0.000000
ENSONIG00000006219	terb2	LG1	+	19106698	19110013	0.000000	0.000000	0.000000
ENSONIG00000036023	-	LG1	-	19111830	19114045	0.000000	0.000000	0.000000
ENSONIG00000037750	sord	LG1	+	19115135	19118664	2.793844	4.326602	5.219973
ENSONIG00000006208	APBA2	LG1	-	19123312	19190372	1.159661	1.810805	2.184706
ENSONIG00000006203	sdhaf2	LG1	-	19326810	19334875	16.856354	24.235500	29.239727
ENSONIG00000006199	cpsf7	LG1	+	19335170	19339680	5.835427	8.389981	10.122373
ENSONIG00000038215	polr2l	LG1	-	19341393	19342759	32.630470	46.914997	56.602158
ENSONIG00000006194	DAGLA	LG1	+	19348887	19389891	1.356352	2.145800	2.588872
ENSONIG00000042156	oni-mir-10959	LG1	+	19363280	19363358	0.000000	0.000000	0.000000
ENSONIG00000006180	ext2	LG1	+	19394809	19412608	15.244640	25.588751	30.872402
ENSONIG00000006172	caprin1a	LG1	+	19464084	19473211	16.353127	30.837427	37.204838
ENSONIG00000006167	nucb2a	LG1	-	19474912	19480189	9.894685	16.910677	20.402449
ENSONIG00000006159	PLEKHA7	LG1	+	19487478	19562281	0.000000	0.000000	0.000000
ENSONIG00000006148	sox6	LG1	+	19569787	19694310	0.000000	0.000000	0.000000
ENSONIG00000006147	calca	LG1	-	19807147	19809458	0.000000	0.000000	0.000000
ENSONIG00000039281	CYP2R1	LG1	+	19815665	19818362	0.000000	0.000000	0.000000
ENSONIG00000006135	PDE3B	LG1	-	19822633	19868277	3.156105	4.730251	5.706970
ENSONIG00000006126	copb1	LG1	+	19872179	19880845	33.274643	48.914211	59.014179
ENSONIG00000006123	rras2	LG1	+	19883629	19910019	10.981602	15.788978	19.049139
ENSONIG00000006117	TUB	LG1	+	19912840	19967003	0.000000	0.000000	0.000000
ENSONIG00000032162	lmo1	LG1	-	20015048	20038357	0.000000	0.000000	0.000000
ENSONIG00000006109	-	LG1	-	20161617	20168740	0.000000	0.000000	0.000000
ENSONIG00000006104	-	LG1	-	20180652	20194680	8.697183	12.504517	15.086493
ENSONIG00000006097	dennd2b	LG1	-	20200345	20236648	11.461035	22.797905	27.505293
ENSONIG00000006095	tmem9b	LG1	-	20255148	20260236	16.169312	27.324717	32.966812
ENSONIG00000006087	scube2	LG1	-	20261541	20281393	18.056629	35.344646	42.642727
ENSONIG00000030336	sinhcafl	LG1	-	20283874	20287312	12.669354	19.346254	23.340933
ENSONIG00000006080	DENND5A	LG1	-	20289349	20323319	7.537196	14.479645	17.469450
ENSONIG00000038769	tmem41b	LG1	-	20326666	20334555	2.664580	4.215656	5.086119
ENSONIG00000006069	ipo7	LG1	+	20336373	20350467	24.267553	41.881435	50.529251
ENSONIG00000006065	SWAP70	LG1	+	20352472	20361911	2.105464	3.430876	4.139295
ENSONIG00000006046	SBF2	LG1	-	20370549	20477684	7.788044	13.538060	16.333445
ENSONIG00000006045	adma	LG1	+	20480933	20483371	31.326708	45.040489	54.340599
ENSONIG00000006039	AMPD3	LG1	+	20488524	20500632	1.600423	4.684932	5.652292
ENSONIG00000030154	-	LG1	-	20501094	20502678	12.791198	28.436665	34.308357
ENSONIG00000006032	-	LG1	-	20509172	20517525	5.665780	8.146069	9.828095
ENSONIG00000033045	-	LG1	-	20526655	20532508	0.000000	0.000000	0.000000
ENSONIG00000033557	-	LG1	-	20533328	20537677	0.000000	0.000000	0.000000
ENSONIG00000006019	ctr9	LG1	+	20541928	20549743	13.968036	24.191507	29.186649
ENSONIG00000006008	eif4g2a	LG1	-	20552417	20557963	36.160980	54.915318	66.254417
ENSONIG00000006002	GALNT18	LG1	-	20599465	20685038	0.114584	1.705240	2.057343
ENSONIG00000005997	BTBD10	LG1	+	20774313	20781782	19.737749	28.378275	34.237915
ENSONIG00000021395	RASSF10	LG1	-	20803140	20804465	0.000000	0.000000	0.000000
ENSONIG00000005991	TEAD1	LG1	-	20808751	20857635	2.583055	3.895754	4.700161
ENSONIG00000005981	MICAL2	LG1	-	20880392	20920581	5.941997	13.171670	15.891398
ENSONIG00000037411	dkk3a	LG1	+	20952193	20957440	0.000000	0.000000	0.000000
ENSONIG00000005970	usp47	LG1	-	20962603	20982390	6.986681	11.354470	13.698978
ENSONIG00000005967	CLEC3A	LG1	-	20985518	20987400	17.433718	25.065613	30.241245
ENSONIG00000034017	vat1l	LG1	-	20989988	21001309	0.000000	0.000000	0.000000
ENSONIG00000043027	bola3	LG1	-	21004263	21006937	5.657556	8.134244	9.813830
ENSONIG00000005950	-	LG1	+	21007518	21027806	0.000000	0.000000	0.000000
ENSONIG00000005943	-	LG1	+	21030580	21063523	0.000000	0.000000	0.000000
ENSONIG00000032526	-	LG1	-	21069285	21070824	3.187402	4.582740	5.528999
ENSONIG00000005937	kars1	LG1	+	21073301	21084503	36.071461	124.718933	150.471313
ENSONIG00000030029	oni-mir-10764	LG1	+	21075771	21075826	0.000000	0.000000	0.000000
ENSONIG00000038176	gcshb	LG1	+	21088458	21092765	13.746106	19.763691	23.844563
ENSONIG00000005934	rpl13	LG1	+	21096095	21100117	1680.336304	2415.931152	2914.780518
ENSONIG00000035536	-	LG1	+	21098354	21098432	0.000000	0.000000	0.000000
ENSONIG00000021629	-	LG1	+	21099692	21099766	2.226667	3.201427	3.862468
ENSONIG00000030608	cyb5b	LG1	-	21195595	21199267	11.892478	17.098606	20.629183
ENSONIG00000005916	dhx38	LG1	+	21200568	21219336	4.347367	8.484549	10.236466
ENSONIG00000005914	zfhx3b	LG1	-	21382148	21546998	0.000000	0.000000	0.000000
ENSONIG00000028738	-	LG1	+	21726304	21727320	0.000000	0.000000	0.000000
ENSONIG00000005903	CRISPLD2	LG1	-	21737194	21750538	0.626060	2.293732	2.767349
ENSONIG00000005896	USP10	LG1	-	21761286	21780333	6.056236	15.889201	19.170055
ENSONIG00000005894	marveld3	LG1	+	21782371	21783772	3.330944	4.789120	5.777993
ENSONIG00000005876	ap1g1	LG1	-	21829565	21850089	7.533343	14.521751	17.520250
ENSONIG00000042624	ZNF821	LG1	+	21850257	21868349	0.538408	2.564412	3.093920
ENSONIG00000005873	ATXN1L	LG1	-	21876542	21879940	0.000000	0.000000	0.000000
ENSONIG00000005869	mtmr10	LG1	-	21886761	21902719	3.810290	5.849918	7.057829
ENSONIG00000005848	MYO1E	LG1	+	21905219	21955232	8.667632	15.041994	18.147913
ENSONIG00000005845	rnf111	LG1	-	21960000	21992834	2.137787	7.861267	9.484488
ENSONIG00000005838	sltm	LG1	+	22009800	22019131	20.867922	47.322399	57.093685
ENSONIG00000029481	mindy2	LG1	-	22026494	22047235	0.000000	0.000000	0.000000
ENSONIG00000005834	adam10a	LG1	+	22049848	22078266	14.862049	51.283573	61.872780
ENSONIG00000005832	lipca	LG1	-	22080597	22091148	0.000000	0.000000	0.000000
ENSONIG00000005825	aqp9b	LG1	-	22100567	22112683	0.000000	0.000000	0.000000
ENSONIG00000005813	aldh1a2	LG1	+	22116423	22144090	7.814827	17.798347	21.473410
ENSONIG00000005812	polr2m	LG1	-	22181399	22186706	3.052075	4.388171	5.294255
ENSONIG00000005808	MYZAP	LG1	-	22189134	22200639	2.941025	4.228507	5.101623
ENSONIG00000005801	CGNL1	LG1	-	22212193	22243883	8.574407	13.750656	16.589937
ENSONIG00000005794	tcf12	LG1	-	22248610	22330094	0.970674	5.730983	6.914335
ENSONIG00000005792	-	LG1	+	22344366	22362145	5.148559	7.402425	8.930902
ENSONIG00000030431	mns1	LG1	+	22363454	22368072	0.000000	0.000000	0.000000
ENSONIG00000005783	tex9	LG1	-	22367235	22374933	0.000000	0.000000	0.000000
ENSONIG00000005780	-	LG1	+	22380921	22405042	0.000000	0.000000	0.000000
ENSONIG00000005755	nedd4a	LG1	+	22417828	22454510	3.484815	8.343444	10.066225
ENSONIG00000005750	PRTG	LG1	+	22461956	22488406	0.000000	0.000000	0.000000
ENSONIG00000031533	oni-mir-10776	LG1	-	22490490	22490550	0.000000	0.000000	0.000000
ENSONIG00000005746	-	LG1	+	22491832	22502440	17.200928	25.516430	30.785143
ENSONIG00000005742	pigb	LG1	-	22502603	22508109	7.241630	10.891940	13.140944
ENSONIG00000027701	rab27a	LG1	+	22512901	22529482	15.370542	22.099249	26.662376
ENSONIG00000005739	vrk3	LG1	+	22531885	22545158	5.578602	9.734056	11.743976
ENSONIG00000005738	-	LG1	-	22547142	22558997	13.521399	22.451796	27.087717
ENSONIG00000005736	ctcf	LG1	-	22570631	22573182	10.409678	14.966687	18.057056
ENSONIG00000005734	nudt21	LG1	+	22586524	22591005	18.261444	26.255693	31.677053
ENSONIG00000030993	ogfod1	LG1	+	22594530	22601785	2.195588	3.374352	4.071099
ENSONIG00000005732	tradd	LG1	+	22604426	22616790	2.918546	4.196187	5.062630
ENSONIG00000005726	cog4	LG1	-	22626436	22637379	9.279084	15.018301	18.119329
ENSONIG00000031523	-	LG1	-	22638347	22642107	5.590996	8.038547	9.698372
ENSONIG00000005724	gfod2	LG1	-	22647799	22651165	3.938918	5.663244	6.832610
ENSONIG00000021394	thap11	LG1	+	22655929	22656759	4.743682	6.820307	8.228586
ENSONIG00000027516	nrn1lb	LG1	+	22661419	22666974	2.083990	2.996291	3.614975
ENSONIG00000005719	cmtr2	LG1	+	22682429	22688662	1.866084	2.682993	3.236986
ENSONIG00000005717	calb2b	LG1	+	22708084	22724093	0.000000	0.000000	0.000000
ENSONIG00000005716	got2b	LG1	+	22732341	22777457	4.461137	21.339855	25.746180
