Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000000172	lysmd2	LG1	-	13438392	13445511	3.940705	8.758294	9.886571
ENSONIG00000000174	tmod2	LG1	-	13459498	13472988	9.377151	24.651993	27.827753
ENSONIG00000000176	leo1	LG1	+	13477203	13485740	15.229257	35.409771	39.971390
ENSONIG00000000180	mapk6	LG1	+	13510705	13520299	12.703559	28.233910	31.871109
ENSONIG00000000183	-	LG1	+	13532966	13537867	0.000000	0.000000	0.000000
ENSONIG00000000185	USP8	LG1	-	13537109	13549756	7.160654	15.914694	17.964886
ENSONIG00000000190	hdc	LG1	+	13555704	13560456	0.000000	0.000000	0.000000
ENSONIG00000030469	slc27a2a	LG1	-	13559045	13567057	0.000000	0.000000	0.000000
ENSONIG00000034343	slc27a2a	LG1	+	13565402	13595368	0.000000	0.000000	0.000000
ENSONIG00000015562	slc27a2a	LG1	-	13574297	13579969	0.000000	0.000000	0.000000
ENSONIG00000036671	-	LG1	-	13588593	13590214	0.000000	0.000000	0.000000
ENSONIG00000000192	-	LG1	-	13601904	13613076	0.000000	0.000000	0.000000
ENSONIG00000000198	gatm	LG1	+	13616146	13620669	0.000000	0.000000	0.000000
ENSONIG00000000200	pde8a	LG1	+	13632863	13681198	1.825496	5.591110	6.311378
ENSONIG00000000206	-	LG1	+	13684134	13692067	6.374831	14.168188	15.993387
ENSONIG00000038956	-	LG1	-	13692640	13696524	2.724664	6.055620	6.835727
ENSONIG00000000209	WHAMM	LG1	+	13699389	13711618	1.713418	3.808105	4.298680
ENSONIG00000000214	homer2	LG1	-	13719566	13749818	2.872030	7.208143	8.136723
ENSONIG00000041300	RAMAC	LG1	+	13749000	13752364	4.349462	9.666765	10.912074
ENSONIG00000000221	BTBD1	LG1	-	13761981	13769152	4.510427	10.369474	11.705310
ENSONIG00000000225	TM6SF1	LG1	+	13769712	13775720	1.262319	2.964494	3.346392
ENSONIG00000000228	ZRSR2	LG1	+	13778541	13784173	6.472072	14.384308	16.237349
ENSONIG00000010036	-	LG1	-	13786525	13789784	2.115347	9.957623	11.240403
ENSONIG00000040178	-	LG1	+	13807819	13808835	0.000000	0.000000	0.000000
ENSONIG00000035438	-	LG1	+	13816478	13817494	0.000000	0.000000	0.000000
ENSONIG00000034624	-	LG1	+	13835067	13836083	0.000000	0.000000	0.000000
ENSONIG00000038261	PHKA2	LG1	+	13856754	13937567	4.330435	18.991133	21.437643
ENSONIG00000040091	ppef1	LG1	-	13944455	13956440	0.000000	0.000000	0.000000
ENSONIG00000003420	SCML2	LG1	+	14009371	14035765	1.797707	3.995439	4.510147
ENSONIG00000003415	NHS	LG1	-	14045889	14098541	0.000000	0.000000	0.000000
ENSONIG00000003407	ace2	LG1	+	14095839	14113133	0.000000	0.000000	0.000000
ENSONIG00000036556	-	LG1	-	14114283	14119976	4.325116	9.612656	10.850994
ENSONIG00000003402	zgc:113276	LG1	+	14123234	14130517	0.000000	0.000000	0.000000
ENSONIG00000003398	pir	LG1	+	14141786	14155189	5.312070	22.413235	25.300594
ENSONIG00000003392	vegfd	LG1	+	14155576	14164154	0.000000	0.000000	0.000000
ENSONIG00000031174	gpa33a	LG1	+	14199859	14203859	0.000000	0.000000	0.000000
ENSONIG00000003388	-	LG1	+	14211080	14212679	0.000000	0.000000	0.000000
ENSONIG00000003383	-	LG1	+	14229560	14250198	1.104531	2.454842	2.771084
ENSONIG00000033569	-	LG1	+	14254174	14258684	0.000000	0.000000	0.000000
ENSONIG00000003378	ildr1a	LG1	+	14260160	14265705	2.420643	5.379927	6.072989
ENSONIG00000003374	tmem39a	LG1	+	14274677	14281620	0.000000	0.000000	0.000000
ENSONIG00000020617	PRSS23	LG1	-	14285403	14287339	3.386992	7.527656	8.497397
ENSONIG00000008330	-	LG1	+	14347012	14370106	3.254440	8.073803	9.113901
ENSONIG00000030788	-	LG1	-	14371363	14372312	0.000000	0.000000	0.000000
ENSONIG00000039570	-	LG1	+	14382374	14384920	0.000000	0.000000	0.000000
ENSONIG00000038730	-	LG1	+	14395033	14400230	13.111519	29.140610	32.894615
ENSONIG00000039069	-	LG1	+	14402175	14420273	1.988878	4.420321	4.989763
ENSONIG00000029799	-	LG1	-	14413506	14414609	0.000000	0.000000	0.000000
ENSONIG00000003368	pcnp	LG1	-	14422526	14424552	19.450230	48.502102	54.750324
ENSONIG00000003365	stk16	LG1	+	14424603	14431257	6.025974	13.392845	15.118163
ENSONIG00000003354	atic	LG1	+	14462745	14470415	5.047689	12.544971	14.161061
ENSONIG00000003336	fn1b	LG1	-	14471231	14489398	19.553041	48.329628	54.555634
ENSONIG00000003332	psmd14	LG1	-	14516299	14520433	27.908468	66.158493	74.681282
ENSONIG00000003329	RBMS1	LG1	+	14524626	14538308	1.191355	4.348826	4.909059
ENSONIG00000003317	ITGB6	LG1	+	14547852	14559820	4.544505	16.864290	19.036812
ENSONIG00000003303	PLA2R1	LG1	+	14562796	14591230	3.356157	8.069951	9.109553
ENSONIG00000003287	LY75	LG1	+	14593106	14615660	2.188369	6.257597	7.063725
ENSONIG00000003281	marchf7	LG1	-	14618190	14627396	21.372173	47.500072	53.619217
ENSONIG00000003272	BAZ2B	LG1	+	14655274	14708544	3.003099	9.112831	10.286780
ENSONIG00000003270	wdsub1	LG1	+	14711457	14722239	3.024438	6.911032	7.801337
ENSONIG00000003268	TANC1	LG1	-	14723741	14768993	0.000000	0.000000	0.000000
ENSONIG00000003261	GTF2F2	LG1	-	14772561	14782514	15.523233	50.144176	56.603943
ENSONIG00000003260	-	LG1	-	14788205	14790511	4.428776	9.843041	11.111060
ENSONIG00000003255	ercc3	LG1	+	14790453	14798670	3.203670	7.238162	8.170609
ENSONIG00000003246	cyp27c1	LG1	+	14798939	14807616	0.000000	0.000000	0.000000
ENSONIG00000003242	RBM26	LG1	+	14810470	14819727	7.682702	19.477211	21.986341
ENSONIG00000037616	-	LG1	+	14866023	14872380	0.000000	0.000000	0.000000
ENSONIG00000038653	pou4f1	LG1	+	14874040	14875611	0.000000	0.000000	0.000000
ENSONIG00000003238	PCDH20	LG1	+	15555699	15559696	0.000000	0.000000	0.000000
ENSONIG00000003233	tdrd3	LG1	-	15589208	15605054	6.173479	13.831151	15.612933
ENSONIG00000003222	diaph3	LG1	+	15611065	15768741	0.000000	0.000000	0.000000
ENSONIG00000034660	-	LG1	+	15771414	15772430	0.000000	0.000000	0.000000
ENSONIG00000003221	pcdh17	LG1	-	15970969	16028013	0.000000	0.000000	0.000000
ENSONIG00000003214	lims1	LG1	-	16340218	16347195	7.474512	23.184250	26.170933
ENSONIG00000035834	-	LG1	-	16351081	16358555	2.184268	4.854578	5.479964
ENSONIG00000003210	tgfbrap1	LG1	-	16364030	16372309	3.747570	8.827294	9.964460
ENSONIG00000003207	cul4a	LG1	+	16374870	16383117	3.696060	12.217197	13.791063
ENSONIG00000003203	-	LG1	+	16385777	16393209	14.491994	32.208744	36.357994
ENSONIG00000003200	grtp1a	LG1	-	16394315	16401501	2.209677	4.911051	5.543711
ENSONIG00000003194	adprhl1	LG1	-	16404869	16412304	0.000000	0.000000	0.000000
ENSONIG00000003192	DCUN1D2	LG1	-	16416334	16419699	0.000000	0.000000	0.000000
ENSONIG00000003186	TMCO3	LG1	+	16419761	16428805	1.078849	2.749641	3.103861
ENSONIG00000003174	grk1a	LG1	+	16436451	16446305	0.000000	0.000000	0.000000
ENSONIG00000003170	-	LG1	+	16447265	16464192	0.000000	0.000000	0.000000
ENSONIG00000003162	gas6	LG1	-	16448102	16480216	5.766963	13.872613	15.659735
ENSONIG00000003156	pros1	LG1	-	16483957	16496059	2.490377	5.659724	6.388832
ENSONIG00000003142	RASA3	LG1	-	16499590	16540298	0.279170	4.004069	4.519889
ENSONIG00000003136	TPP2	LG1	+	16547857	16559760	0.000000	0.000000	0.000000
ENSONIG00000036149	oni-mir-10711	LG1	+	16556461	16556538	0.000000	0.000000	0.000000
ENSONIG00000003134	-	LG1	-	16573826	16578160	0.000000	0.000000	0.000000
ENSONIG00000003133	mettl21e	LG1	-	16580553	16583568	0.000000	0.000000	0.000000
ENSONIG00000003129	-	LG1	-	16583727	16593914	2.674539	5.944216	6.709972
ENSONIG00000003125	blzf1	LG1	+	16595031	16598689	8.035441	20.435017	23.067533
ENSONIG00000003128	trmt10c	LG1	-	16598760	16600277	5.821476	12.938345	14.605112
ENSONIG00000003123	txnl4b	LG1	+	16600712	16603566	4.027156	8.950434	10.103462
ENSONIG00000003122	mrpl16	LG1	+	16606890	16609633	10.582294	55.908298	63.110615
ENSONIG00000003119	-	LG1	+	16612146	16620326	1.294610	2.877296	3.247961
ENSONIG00000003118	-	LG1	-	16621566	16623929	27.030138	67.364067	76.042152
ENSONIG00000003115	-	LG1	+	16641629	16649353	0.000000	0.000000	0.000000
ENSONIG00000021715	oni-mir-17a-1	LG1	+	16656418	16656479	0.000000	0.000000	0.000000
ENSONIG00000022071	mir18a	LG1	+	16656571	16656646	0.000000	0.000000	0.000000
ENSONIG00000022134	oni-mir-19b-1	LG1	+	16657087	16657147	0.000000	0.000000	0.000000
ENSONIG00000021937	oni-mir-92a-2	LG1	+	16657256	16657313	0.000000	0.000000	0.000000
ENSONIG00000003113	gpc5a	LG1	+	16659327	16802225	0.000000	0.000000	0.000000
ENSONIG00000003108	gpc6a	LG1	-	16827109	16962276	0.000000	0.000000	0.000000
ENSONIG00000041744	-	LG1	+	16976451	16979284	0.000000	0.000000	0.000000
ENSONIG00000042449	-	LG1	+	17081485	17097267	0.000000	0.000000	0.000000
ENSONIG00000003102	-	LG1	+	17081823	17112318	1.614183	4.248604	4.795926
ENSONIG00000041338	kctd12.2	LG1	-	17124935	17125732	23.365723	51.930779	58.620697
ENSONIG00000036612	-	LG1	-	17158234	17160579	0.000000	0.000000	0.000000
ENSONIG00000003100	SLC5A7	LG1	-	17187104	17191309	0.000000	0.000000	0.000000
ENSONIG00000003098	ARL6	LG1	-	17194707	17202584	0.000000	0.000000	0.000000
ENSONIG00000034384	nsun3	LG1	-	17302433	17307338	0.000000	0.000000	0.000000
ENSONIG00000003083	-	LG1	-	17308117	17310827	250.238113	809.678284	913.984131
ENSONIG00000003082	rrad	LG1	+	17315109	17317791	4.584871	10.189966	11.502676
ENSONIG00000003074	-	LG1	+	17317908	17364256	0.000000	0.000000	0.000000
ENSONIG00000003072	ca7	LG1	-	17370137	17380356	0.000000	0.000000	0.000000
ENSONIG00000003065	nae1	LG1	+	17379657	17388322	2.361809	9.896700	11.171631
ENSONIG00000020615	-	LG1	-	17410231	17411928	8.606596	19.128330	21.592514
ENSONIG00000003060	dync1li2	LG1	+	17419744	17430632	2.266530	6.259955	7.066387
ENSONIG00000024902	cmtm4	LG1	+	17434638	17450522	2.575758	5.724673	6.462147
ENSONIG00000036717	cmtm3	LG1	-	17455286	17463215	2.895661	6.435664	7.264730
ENSONIG00000036785	-	LG1	-	17462426	17463822	0.000000	0.000000	0.000000
ENSONIG00000003051	galns	LG1	-	17466181	17489443	3.917336	13.257408	14.965278
ENSONIG00000038244	trappc2l	LG1	+	17489894	17491563	25.573668	63.847366	72.072426
ENSONIG00000032747	PABPN1L	LG1	-	17491926	17493767	0.000000	0.000000	0.000000
ENSONIG00000003046	-	LG1	-	17505252	17540395	0.000000	0.000000	0.000000
ENSONIG00000031420	-	LG1	-	17597340	17598356	0.000000	0.000000	0.000000
ENSONIG00000003039	ACSF3	LG1	+	17620993	17675117	0.000000	0.000000	0.000000
ENSONIG00000003028	cdh15	LG1	+	17685721	17703623	0.000000	0.000000	0.000000
ENSONIG00000003023	SPG7	LG1	-	17704120	17713279	1.731874	5.255341	5.932354
ENSONIG00000003018	ANKRD11	LG1	+	17742240	17817375	0.000000	0.000000	0.000000
ENSONIG00000003017	SLC22A31	LG1	+	17823816	17840804	3.353846	7.453989	8.414240
ENSONIG00000003012	dpep1	LG1	-	17840616	17849837	0.000000	0.000000	0.000000
ENSONIG00000003011	sult5a1	LG1	+	17855521	17859283	2.380723	5.291203	5.972837
ENSONIG00000039066	-	LG1	-	17872384	17879077	0.000000	0.000000	0.000000
ENSONIG00000003006	dhodh	LG1	-	17915192	17924689	1.631463	3.625959	4.093069
ENSONIG00000040532	ist1	LG1	-	17942270	17946187	12.585672	27.971905	31.575352
ENSONIG00000002999	mphosph10	LG1	-	17946298	17955690	5.130610	15.164149	17.117653
ENSONIG00000002996	mcee	LG1	+	17955134	17958566	18.625690	73.762390	83.264740
ENSONIG00000033676	fth1a	LG1	-	17960852	17963629	1940.211304	4312.158203	4867.666504
ENSONIG00000032714	rplp2l	LG1	-	17973692	17976561	2177.751221	4840.094727	5463.614746
ENSONIG00000029118	lin7c	LG1	-	17985972	17990944	0.000000	0.000000	0.000000
ENSONIG00000020614	bdnf	LG1	-	17993983	18012005	0.000000	0.000000	0.000000
ENSONIG00000002979	mettl15	LG1	+	18064128	18114358	0.000000	0.000000	0.000000
ENSONIG00000034562	-	LG1	+	18196871	18231309	0.000000	0.000000	0.000000
ENSONIG00000043025	-	LG1	+	18231541	18233778	0.000000	0.000000	0.000000
ENSONIG00000028691	mettl15	LG1	+	18236312	18254533	0.000000	0.000000	0.000000
ENSONIG00000041286	-	LG1	+	18301149	18303841	0.000000	0.000000	0.000000
ENSONIG00000002972	lgr4	LG1	+	18327892	18356990	0.000000	0.000000	0.000000
ENSONIG00000002948	mybpc3	LG1	-	18364621	18395460	1.341456	5.526891	6.238886
ENSONIG00000029871	-	LG1	+	18399560	18400804	14.280303	31.738255	35.826897
ENSONIG00000002940	spi1b	LG1	-	18401771	18410065	14.295279	33.701687	38.043266
ENSONIG00000002939	slc39a13	LG1	+	18421662	18441444	8.961405	19.916899	22.482670
ENSONIG00000033257	-	LG1	+	18444308	18452293	0.000000	0.000000	0.000000
ENSONIG00000032433	GAS2	LG1	-	18456146	18468505	0.000000	0.000000	0.000000
ENSONIG00000002915	ano5b	LG1	-	18503822	18531237	0.721847	4.290403	4.843109
ENSONIG00000036094	THSD4	LG1	-	18578978	18645730	0.000000	0.000000	0.000000
ENSONIG00000030178	-	LG1	-	18680858	18682524	0.000000	0.000000	0.000000
ENSONIG00000006253	IGDCC3	LG1	+	18688330	18743869	0.000000	0.000000	0.000000
ENSONIG00000006251	cilp	LG1	+	18801075	18807695	1.134555	2.521571	2.846409
ENSONIG00000006245	eif3jb	LG1	-	18808796	18812947	21.566109	47.931103	54.105766
ENSONIG00000006240	casc4	LG1	-	18844330	18864498	10.345416	42.465431	47.935989
ENSONIG00000006230	-	LG1	-	18866044	18973142	0.000000	0.000000	0.000000
ENSONIG00000006221	TJP1	LG1	-	18976672	19081050	8.781022	23.713806	26.768711
ENSONIG00000032083	-	LG1	-	18992451	18993000	0.000000	0.000000	0.000000
ENSONIG00000006219	terb2	LG1	+	19106698	19110013	0.000000	0.000000	0.000000
ENSONIG00000036023	-	LG1	-	19111830	19114045	0.000000	0.000000	0.000000
ENSONIG00000037750	sord	LG1	+	19115135	19118664	11.138153	26.663382	30.098261
ENSONIG00000006208	APBA2	LG1	-	19123312	19190372	0.000000	0.000000	0.000000
ENSONIG00000006203	sdhaf2	LG1	-	19326810	19334875	15.701657	34.897243	39.392838
ENSONIG00000006199	cpsf7	LG1	+	19335170	19339680	2.880025	6.400912	7.225502
ENSONIG00000038215	polr2l	LG1	-	19341393	19342759	27.931929	62.079262	70.076546
ENSONIG00000006194	DAGLA	LG1	+	19348887	19389891	0.000000	0.000000	0.000000
ENSONIG00000042156	oni-mir-10959	LG1	+	19363280	19363358	0.000000	0.000000	0.000000
ENSONIG00000006180	ext2	LG1	+	19394809	19412608	5.723518	14.850881	16.764029
ENSONIG00000006172	caprin1a	LG1	+	19464084	19473211	6.766053	18.795588	21.216906
ENSONIG00000006167	nucb2a	LG1	-	19474912	19480189	3.781266	11.093204	12.522274
ENSONIG00000006159	PLEKHA7	LG1	+	19487478	19562281	0.000000	0.000000	0.000000
ENSONIG00000006148	sox6	LG1	+	19569787	19694310	0.000000	0.000000	0.000000
ENSONIG00000039281	CYP2R1	LG1	+	19815665	19818362	0.000000	0.000000	0.000000
ENSONIG00000006135	PDE3B	LG1	-	19822633	19868277	0.000000	0.000000	0.000000
ENSONIG00000006126	copb1	LG1	+	19872179	19880845	12.107977	27.513798	31.058229
ENSONIG00000006123	rras2	LG1	+	19883629	19910019	5.699134	12.666437	14.298176
ENSONIG00000032162	lmo1	LG1	-	20015048	20038357	0.000000	0.000000	0.000000
ENSONIG00000006104	-	LG1	-	20180652	20194680	5.846334	12.993592	14.667477
ENSONIG00000006097	dennd2b	LG1	-	20200345	20236648	6.291364	19.352388	21.845436
ENSONIG00000006095	tmem9b	LG1	-	20255148	20260236	6.104762	15.947409	18.001814
ENSONIG00000006087	scube2	LG1	-	20261541	20281393	2.616721	7.872036	8.886142
ENSONIG00000030336	sinhcafl	LG1	-	20283874	20287312	4.085685	9.582843	10.817341
ENSONIG00000006080	DENND5A	LG1	-	20289349	20323319	2.455888	7.265908	8.201930
ENSONIG00000038769	tmem41b	LG1	-	20326666	20334555	1.027728	2.513461	2.837255
ENSONIG00000006069	ipo7	LG1	+	20336373	20350467	11.583355	29.511316	33.313076
ENSONIG00000006065	SWAP70	LG1	+	20352472	20361911	0.000000	0.000000	0.000000
ENSONIG00000006046	SBF2	LG1	-	20370549	20477684	4.091332	10.993855	12.410127
ENSONIG00000006045	adma	LG1	+	20480933	20483371	21.724844	48.283894	54.504009
ENSONIG00000006039	AMPD3	LG1	+	20488524	20500632	1.000151	4.525759	5.108785
ENSONIG00000030154	-	LG1	-	20501094	20502678	3.774266	12.970516	14.641427
ENSONIG00000006032	-	LG1	-	20509172	20517525	3.156028	7.014335	7.917948
ENSONIG00000033045	-	LG1	-	20526655	20532508	0.000000	0.000000	0.000000
ENSONIG00000033557	-	LG1	-	20533328	20537677	0.000000	0.000000	0.000000
ENSONIG00000006019	ctr9	LG1	+	20541928	20549743	7.432853	19.742224	22.285494
ENSONIG00000006008	eif4g2a	LG1	-	20552417	20557963	13.751715	32.282520	36.441277
ENSONIG00000006002	GALNT18	LG1	-	20599465	20685038	0.000000	0.000000	0.000000
ENSONIG00000005997	BTBD10	LG1	+	20774313	20781782	11.176600	24.840216	28.040224
ENSONIG00000005991	TEAD1	LG1	-	20808751	20857635	1.590060	3.707052	4.184608
ENSONIG00000005981	MICAL2	LG1	-	20880392	20920581	1.482991	4.335954	4.894528
ENSONIG00000005970	usp47	LG1	-	20962603	20982390	3.115125	7.825799	8.833948
ENSONIG00000005967	CLEC3A	LG1	-	20985518	20987400	24.965418	55.486130	62.634068
ENSONIG00000034017	vat1l	LG1	-	20989988	21001309	0.000000	0.000000	0.000000
ENSONIG00000043027	bola3	LG1	-	21004263	21006937	4.816720	10.705255	12.084347
ENSONIG00000005950	-	LG1	+	21007518	21027806	0.000000	0.000000	0.000000
ENSONIG00000005943	-	LG1	+	21030580	21063523	0.000000	0.000000	0.000000
ENSONIG00000032526	-	LG1	-	21069285	21070824	1.147918	2.551270	2.879935
ENSONIG00000005937	kars1	LG1	+	21073301	21084503	15.155767	82.678886	93.329895
ENSONIG00000030029	oni-mir-10764	LG1	+	21075771	21075826	0.000000	0.000000	0.000000
ENSONIG00000038176	gcshb	LG1	+	21088458	21092765	0.000000	0.000000	0.000000
ENSONIG00000005934	rpl13	LG1	+	21096095	21100117	1063.047607	2362.644287	2667.009033
ENSONIG00000035536	-	LG1	+	21098354	21098432	0.000000	0.000000	0.000000
ENSONIG00000021629	-	LG1	+	21099692	21099766	5.120000	11.379301	12.845225
ENSONIG00000030608	cyb5b	LG1	-	21195595	21199267	6.076106	13.504266	15.243937
ENSONIG00000005916	dhx38	LG1	+	21200568	21219336	2.041673	6.155408	6.948371
ENSONIG00000005914	zfhx3b	LG1	-	21382148	21546998	0.000000	0.000000	0.000000
ENSONIG00000028738	-	LG1	+	21726304	21727320	0.000000	0.000000	0.000000
ENSONIG00000005903	CRISPLD2	LG1	-	21737194	21750538	0.000000	0.000000	0.000000
ENSONIG00000005896	USP10	LG1	-	21761286	21780333	2.165712	8.783289	9.914785
ENSONIG00000005894	marveld3	LG1	+	21782371	21783772	0.000000	0.000000	0.000000
ENSONIG00000005876	ap1g1	LG1	-	21829565	21850089	3.547413	10.570617	11.932364
ENSONIG00000042624	ZNF821	LG1	+	21850257	21868349	0.488155	3.594115	4.057122
ENSONIG00000005873	ATXN1L	LG1	-	21876542	21879940	0.000000	0.000000	0.000000
ENSONIG00000005869	mtmr10	LG1	-	21886761	21902719	1.191434	2.827607	3.191870
ENSONIG00000005848	MYO1E	LG1	+	21905219	21955232	2.338746	6.249352	7.054417
ENSONIG00000005845	rnf111	LG1	-	21960000	21992834	0.801240	4.524072	5.106880
ENSONIG00000005838	sltm	LG1	+	22009800	22019131	16.858110	59.095406	66.708298
ENSONIG00000029481	mindy2	LG1	-	22026494	22047235	0.000000	0.000000	0.000000
ENSONIG00000005834	adam10a	LG1	+	22049848	22078266	4.466190	23.822866	26.891819
ENSONIG00000005832	lipca	LG1	-	22080597	22091148	0.000000	0.000000	0.000000
ENSONIG00000005813	aldh1a2	LG1	+	22116423	22144090	2.789800	9.821790	11.087070
ENSONIG00000005812	polr2m	LG1	-	22181399	22186706	2.177787	4.840175	5.463704
ENSONIG00000005808	MYZAP	LG1	-	22189134	22200639	0.000000	0.000000	0.000000
ENSONIG00000005801	CGNL1	LG1	-	22212193	22243883	2.437835	5.969655	6.738688
ENSONIG00000005794	tcf12	LG1	-	22248610	22330094	0.936786	8.549749	9.651160
ENSONIG00000005792	-	LG1	+	22344366	22362145	4.964800	11.034366	12.455854
ENSONIG00000030431	mns1	LG1	+	22363454	22368072	0.000000	0.000000	0.000000
ENSONIG00000005783	tex9	LG1	-	22367235	22374933	0.000000	0.000000	0.000000
ENSONIG00000005780	-	LG1	+	22380921	22405042	0.000000	0.000000	0.000000
ENSONIG00000005755	nedd4a	LG1	+	22417828	22454510	1.166085	3.771131	4.256943
ENSONIG00000005750	PRTG	LG1	+	22461956	22488406	0.000000	0.000000	0.000000
ENSONIG00000005746	-	LG1	+	22491832	22502440	10.859981	24.136520	27.245880
ENSONIG00000005742	pigb	LG1	-	22502603	22508109	5.447545	12.665638	14.297273
ENSONIG00000027701	rab27a	LG1	+	22512901	22529482	8.436592	18.750492	21.166002
ENSONIG00000005739	vrk3	LG1	+	22531885	22545158	5.598950	15.012350	16.946297
ENSONIG00000005738	-	LG1	-	22547142	22558997	6.691429	17.175350	19.387943
ENSONIG00000005736	ctcf	LG1	-	22570631	22573182	3.748387	8.330864	9.404078
ENSONIG00000005734	nudt21	LG1	+	22586524	22591005	9.687691	21.531082	24.304800
ENSONIG00000030993	ogfod1	LG1	+	22594530	22601785	1.945524	4.529798	5.113343
ENSONIG00000005732	tradd	LG1	+	22604426	22616790	2.218132	4.929842	5.564923
ENSONIG00000010197	gnao1b	LG1	+	22619450	22624227	0.000000	0.000000	0.000000
ENSONIG00000005726	cog4	LG1	-	22626436	22637379	5.444332	13.621267	15.376011
ENSONIG00000031523	-	LG1	-	22638347	22642107	4.932950	10.963578	12.375948
ENSONIG00000005724	gfod2	LG1	-	22647799	22651165	0.000000	0.000000	0.000000
ENSONIG00000021394	thap11	LG1	+	22655929	22656759	1.489771	3.311045	3.737587
ENSONIG00000027516	nrn1lb	LG1	+	22661419	22666974	0.000000	0.000000	0.000000
ENSONIG00000005719	cmtr2	LG1	+	22682429	22688662	1.007278	2.238695	2.527092
ENSONIG00000005716	got2b	LG1	+	22732341	22777457	9.728659	95.355759	107.639847
ENSONIG00000027139	-	LG1	-	22737104	22738518	0.000000	0.000000	0.000000
ENSONIG00000005715	slc38a7	LG1	+	22740761	22751014	0.764467	2.305906	2.602962
ENSONIG00000005712	si:ch211-122f10.4	LG1	-	22753203	22758915	17.347191	40.226826	45.408997
ENSONIG00000005710	-	LG1	+	22762241	22767724	0.000000	0.000000	0.000000
ENSONIG00000042681	-	LG1	+	22765174	22767000	0.000000	0.000000	0.000000
ENSONIG00000005696	furina	LG1	+	22806029	22882542	0.000000	0.000000	0.000000
ENSONIG00000005687	fes	LG1	+	22883389	22908039	0.865930	5.348207	6.037183
ENSONIG00000005681	rhcgl1	LG1	+	22923190	22928047	5.406273	19.944628	22.513973
ENSONIG00000037187	-	LG1	-	22942143	22952969	0.000000	0.000000	0.000000
ENSONIG00000042227	oni-mir-9a-6	LG1	-	22951311	22951372	0.000000	0.000000	0.000000
ENSONIG00000005673	kif7	LG1	-	22955610	22967957	2.386105	5.762273	6.504591
ENSONIG00000037743	-	LG1	+	22963324	22964474	0.000000	0.000000	0.000000
ENSONIG00000005671	-	LG1	-	22971151	22978078	4.428517	9.842466	11.110410
ENSONIG00000041611	-	LG1	+	23009329	23046490	0.000000	0.000000	0.000000
ENSONIG00000030759	uraha	LG1	+	23048925	23049947	0.000000	0.000000	0.000000
ENSONIG00000005662	pdcd5	LG1	+	23050744	23054659	35.681404	79.302620	89.518692
ENSONIG00000005658	mvda	LG1	+	23055804	23060994	1.302177	3.036000	3.427109
ENSONIG00000005654	CYBA	LG1	+	23061703	23065050	80.209946	178.268188	201.233368
ENSONIG00000042176	-	LG1	+	23066108	23069092	0.000000	0.000000	0.000000
