Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000035518	-	LG1	-	12828186	12829301	0.000000	0.000000	0.000000
ENSONIG00000037084	PHKA2	LG1	-	12863245	12878096	10.058207	15.431127	19.289282
ENSONIG00000029034	-	LG1	+	12882501	12883749	0.000000	0.000000	0.000000
ENSONIG00000037078	-	LG1	-	12933952	12936462	1.916589	2.169148	2.711488
ENSONIG00000034341	-	LG1	-	12941476	12944167	0.000000	0.000000	0.000000
ENSONIG00000028662	-	LG1	+	12961323	12961526	14.556372	16.474541	20.593576
ENSONIG00000042779	slc24a5	LG1	-	12980424	12987169	0.000000	0.000000	0.000000
ENSONIG00000030175	-	LG1	+	12992961	12993934	33.108273	37.471123	46.839809
ENSONIG00000037887	slc24a5	LG1	-	13014719	13020245	0.000000	0.000000	0.000000
ENSONIG00000032500	-	LG1	+	13030328	13031410	51.225220	57.975433	72.470695
ENSONIG00000033002	sema6dl	LG1	-	13055511	13068630	21.028133	27.507637	34.385216
ENSONIG00000000145	dmxl2	LG1	+	13331231	13368476	2.822135	3.567824	4.459867
ENSONIG00000000153	gldn	LG1	-	13371012	13376385	0.000000	0.000000	0.000000
ENSONIG00000041467	tnfaip8l3	LG1	+	13394254	13413461	8.550905	9.677703	12.097363
ENSONIG00000000167	scg3	LG1	+	13424201	13437736	1.040603	1.177729	1.472190
ENSONIG00000000172	lysmd2	LG1	-	13438392	13445511	12.037546	13.623796	17.030075
ENSONIG00000000174	tmod2	LG1	-	13459498	13472988	29.824297	46.673988	58.343624
ENSONIG00000000176	leo1	LG1	+	13477203	13485740	27.418705	33.295033	41.619598
ENSONIG00000000180	mapk6	LG1	+	13510705	13520299	29.958691	33.906502	42.383949
ENSONIG00000000183	-	LG1	+	13532966	13537867	0.000000	0.000000	0.000000
ENSONIG00000000185	USP8	LG1	-	13537109	13549756	12.928974	14.632691	18.291220
ENSONIG00000000190	hdc	LG1	+	13555704	13560456	0.000000	0.000000	0.000000
ENSONIG00000030469	slc27a2a	LG1	-	13559045	13567057	0.000000	0.000000	0.000000
ENSONIG00000034343	slc27a2a	LG1	+	13565402	13595368	0.000000	0.000000	0.000000
ENSONIG00000015562	slc27a2a	LG1	-	13574297	13579969	0.000000	0.000000	0.000000
ENSONIG00000036671	-	LG1	-	13588593	13590214	0.000000	0.000000	0.000000
ENSONIG00000000192	-	LG1	-	13601904	13613076	0.000000	0.000000	0.000000
ENSONIG00000000198	gatm	LG1	+	13616146	13620669	2.086593	2.386733	2.983474
ENSONIG00000000200	pde8a	LG1	+	13632863	13681198	3.218855	5.020340	6.275548
ENSONIG00000000206	-	LG1	+	13684134	13692067	16.564276	18.747036	23.434250
ENSONIG00000038956	-	LG1	-	13692640	13696524	1.359641	1.538808	1.923547
ENSONIG00000000209	WHAMM	LG1	+	13699389	13711618	6.972885	7.891738	9.864864
ENSONIG00000000214	homer2	LG1	-	13719566	13749818	14.418530	18.427650	23.035009
ENSONIG00000041300	RAMAC	LG1	+	13749000	13752364	19.404562	21.961603	27.452536
ENSONIG00000000221	BTBD1	LG1	-	13761981	13769152	12.441907	14.566010	18.207867
ENSONIG00000000225	TM6SF1	LG1	+	13769712	13775720	2.786232	3.332064	4.165161
ENSONIG00000000228	ZRSR2	LG1	+	13778541	13784173	9.803603	11.095474	13.869613
ENSONIG00000010036	-	LG1	-	13786525	13789784	8.718475	20.899179	26.124481
ENSONIG00000040178	-	LG1	+	13807819	13808835	0.000000	0.000000	0.000000
ENSONIG00000035438	-	LG1	+	13816478	13817494	0.000000	0.000000	0.000000
ENSONIG00000034624	-	LG1	+	13835067	13836083	0.000000	0.000000	0.000000
ENSONIG00000038261	PHKA2	LG1	+	13856754	13937567	10.831609	24.188053	30.235653
ENSONIG00000003420	SCML2	LG1	+	14009371	14035765	3.837401	4.439610	5.549620
ENSONIG00000003415	NHS	LG1	-	14045889	14098541	0.000000	0.000000	0.000000
ENSONIG00000003407	ace2	LG1	+	14095839	14113133	0.000000	0.000000	0.000000
ENSONIG00000036556	-	LG1	-	14114283	14119976	10.684900	12.092905	15.116425
ENSONIG00000003402	zgc:113276	LG1	+	14123234	14130517	0.000000	0.000000	0.000000
ENSONIG00000003398	pir	LG1	+	14141786	14155189	10.698812	22.987455	28.734875
ENSONIG00000003392	vegfd	LG1	+	14155576	14164154	0.000000	0.000000	0.000000
ENSONIG00000031174	gpa33a	LG1	+	14199859	14203859	3.878343	4.389412	5.486872
ENSONIG00000003388	-	LG1	+	14211080	14212679	0.000000	0.000000	0.000000
ENSONIG00000003386	-	LG1	+	14224210	14225635	0.000000	0.000000	0.000000
ENSONIG00000003383	-	LG1	+	14229560	14250198	2.184445	2.472301	3.090436
ENSONIG00000033569	-	LG1	+	14254174	14258684	1.426829	1.614850	2.018601
ENSONIG00000003378	ildr1a	LG1	+	14260160	14265705	18.222252	20.623493	25.779867
ENSONIG00000003374	tmem39a	LG1	+	14274677	14281620	5.212887	5.899816	7.374913
ENSONIG00000020617	PRSS23	LG1	-	14285403	14287339	12.342277	13.968682	17.461193
ENSONIG00000008330	-	LG1	+	14347012	14370106	7.360506	9.967833	12.460032
ENSONIG00000030788	-	LG1	-	14371363	14372312	0.000000	0.000000	0.000000
ENSONIG00000039570	-	LG1	+	14382374	14384920	1.881800	2.129775	2.662270
ENSONIG00000038730	-	LG1	+	14395033	14400230	12.708371	14.383019	17.979122
ENSONIG00000039069	-	LG1	+	14402175	14420273	3.460348	3.916336	4.895515
ENSONIG00000029799	-	LG1	-	14413506	14414609	0.000000	0.000000	0.000000
ENSONIG00000003368	pcnp	LG1	-	14422526	14424552	38.525269	48.921082	61.152538
ENSONIG00000003365	stk16	LG1	+	14424603	14431257	15.816739	17.900993	22.376675
ENSONIG00000003362	mnx2b	LG1	+	14453924	14457629	0.000000	0.000000	0.000000
ENSONIG00000003354	atic	LG1	+	14462745	14470415	16.682810	21.113527	26.392420
ENSONIG00000003336	fn1b	LG1	-	14471231	14489398	63.611916	80.244751	100.307892
ENSONIG00000003332	psmd14	LG1	-	14516299	14520433	43.567150	52.592438	65.741821
ENSONIG00000003329	RBMS1	LG1	+	14524626	14538308	5.082342	9.480168	11.850440
ENSONIG00000003317	ITGB6	LG1	+	14547852	14559820	12.842859	25.783323	32.229782
ENSONIG00000003303	PLA2R1	LG1	+	14562796	14591230	6.253950	7.895705	9.869823
ENSONIG00000003287	LY75	LG1	+	14593106	14615660	6.015996	8.760100	10.950338
ENSONIG00000003281	marchf7	LG1	-	14618190	14627396	33.093040	37.453880	46.818260
ENSONIG00000003272	BAZ2B	LG1	+	14655274	14708544	6.207849	9.592665	11.991064
ENSONIG00000003270	wdsub1	LG1	+	14711457	14722239	7.424406	9.704177	12.130456
ENSONIG00000003268	TANC1	LG1	-	14723741	14768993	0.000000	0.000000	0.000000
ENSONIG00000021939	-	LG1	+	14770931	14771064	0.000000	0.000000	0.000000
ENSONIG00000003261	GTF2F2	LG1	-	14772561	14782514	18.545513	30.510897	38.139359
ENSONIG00000036640	-	LG1	-	14783169	14784070	0.000000	0.000000	0.000000
ENSONIG00000003260	-	LG1	-	14788205	14790511	17.619514	19.941330	24.927145
ENSONIG00000003255	ercc3	LG1	+	14790453	14798670	9.113276	11.475786	14.345010
ENSONIG00000003246	cyp27c1	LG1	+	14798939	14807616	0.000000	0.000000	0.000000
ENSONIG00000003242	RBM26	LG1	+	14810470	14819727	16.815735	21.751480	27.189877
ENSONIG00000037616	-	LG1	+	14866023	14872380	1.027218	1.162580	1.453253
ENSONIG00000038653	pou4f1	LG1	+	14874040	14875611	0.000000	0.000000	0.000000
ENSONIG00000003239	PCDH9	LG1	+	15024427	15210317	0.000000	0.000000	0.000000
ENSONIG00000003238	PCDH20	LG1	+	15555699	15559696	0.000000	0.000000	0.000000
ENSONIG00000003233	tdrd3	LG1	-	15589208	15605054	11.481829	13.139481	16.424669
ENSONIG00000003222	diaph3	LG1	+	15611065	15768741	0.000000	0.000000	0.000000
ENSONIG00000034660	-	LG1	+	15771414	15772430	0.000000	0.000000	0.000000
ENSONIG00000003221	pcdh17	LG1	-	15970969	16028013	1.631339	1.846309	2.307931
ENSONIG00000003219	-	LG1	+	16324692	16335713	0.000000	0.000000	0.000000
ENSONIG00000003214	lims1	LG1	-	16340218	16347195	15.005954	23.702183	29.628305
ENSONIG00000035834	-	LG1	-	16351081	16358555	5.764885	6.524554	8.155850
ENSONIG00000003210	tgfbrap1	LG1	-	16364030	16372309	9.812794	11.770236	14.713080
ENSONIG00000003207	cul4a	LG1	+	16374870	16383117	10.060651	17.040863	21.301493
ENSONIG00000003203	-	LG1	+	16385777	16393209	60.216885	68.151978	85.191620
ENSONIG00000003200	grtp1a	LG1	-	16394315	16401501	2.557419	2.894423	3.618099
ENSONIG00000003194	adprhl1	LG1	-	16404869	16412304	0.000000	0.000000	0.000000
ENSONIG00000003192	DCUN1D2	LG1	-	16416334	16419699	2.440476	2.773074	3.466410
ENSONIG00000003186	TMCO3	LG1	+	16419761	16428805	3.389236	4.398776	5.498576
ENSONIG00000003170	-	LG1	+	16447265	16464192	0.000000	0.000000	0.000000
ENSONIG00000003162	gas6	LG1	-	16448102	16480216	33.275017	40.760910	50.952129
ENSONIG00000003156	pros1	LG1	-	16483957	16496059	4.068564	4.708538	5.885787
ENSONIG00000003142	RASA3	LG1	-	16499590	16540298	0.337865	2.467692	3.084675
ENSONIG00000003136	TPP2	LG1	+	16547857	16559760	0.000000	0.000000	0.000000
ENSONIG00000036149	oni-mir-10711	LG1	+	16556461	16556538	0.000000	0.000000	0.000000
ENSONIG00000003135	METTL21C	LG1	-	16563980	16565288	0.000000	0.000000	0.000000
ENSONIG00000003134	-	LG1	-	16573826	16578160	0.000000	0.000000	0.000000
ENSONIG00000003133	mettl21e	LG1	-	16580553	16583568	0.000000	0.000000	0.000000
ENSONIG00000003129	-	LG1	-	16583727	16593914	6.083062	6.884659	8.605990
ENSONIG00000003125	blzf1	LG1	+	16595031	16598689	12.357887	19.764889	24.706593
ENSONIG00000003128	trmt10c	LG1	-	16598760	16600277	12.131752	13.730416	17.163353
ENSONIG00000003123	txnl4b	LG1	+	16600712	16603566	10.415336	11.787818	14.735060
ENSONIG00000003122	mrpl16	LG1	+	16606890	16609633	22.203808	59.736320	74.671852
ENSONIG00000003119	-	LG1	+	16612146	16620326	3.982342	4.507116	5.634004
ENSONIG00000003118	-	LG1	-	16621566	16623929	50.182648	61.171047	76.465294
ENSONIG00000003115	-	LG1	+	16641629	16649353	0.000000	0.000000	0.000000
ENSONIG00000021937	oni-mir-92a-2	LG1	+	16657256	16657313	0.000000	0.000000	0.000000
ENSONIG00000003113	gpc5a	LG1	+	16659327	16802225	14.554945	16.472925	20.591557
ENSONIG00000003108	gpc6a	LG1	-	16827109	16962276	0.000000	0.000000	0.000000
ENSONIG00000041744	-	LG1	+	16976451	16979284	0.000000	0.000000	0.000000
ENSONIG00000042449	-	LG1	+	17081485	17097267	0.000000	0.000000	0.000000
ENSONIG00000003102	-	LG1	+	17081823	17112318	3.606370	5.056617	6.320893
ENSONIG00000041338	kctd12.2	LG1	-	17124935	17125732	52.898785	59.869530	74.838364
ENSONIG00000036612	-	LG1	-	17158234	17160579	0.000000	0.000000	0.000000
ENSONIG00000003100	SLC5A7	LG1	-	17187104	17191309	0.000000	0.000000	0.000000
ENSONIG00000003098	ARL6	LG1	-	17194707	17202584	2.110194	2.388265	2.985389
ENSONIG00000034384	nsun3	LG1	-	17302433	17307338	0.000000	0.000000	0.000000
ENSONIG00000003083	-	LG1	-	17308117	17310827	448.663605	753.334961	941.687012
ENSONIG00000003082	rrad	LG1	+	17315109	17317791	2.595326	2.937325	3.671728
ENSONIG00000003074	-	LG1	+	17317908	17364256	0.000000	0.000000	0.000000
ENSONIG00000003072	ca7	LG1	-	17370137	17380356	1.566711	2.057827	2.572333
ENSONIG00000003065	nae1	LG1	+	17379657	17388322	5.056278	11.041155	13.801713
ENSONIG00000020615	-	LG1	-	17410231	17411928	56.787395	64.270561	80.339767
ENSONIG00000003060	dync1li2	LG1	+	17419744	17430632	3.323449	4.674265	5.842944
ENSONIG00000024902	cmtm4	LG1	+	17434638	17450522	8.835726	10.000054	12.500312
ENSONIG00000036717	cmtm3	LG1	-	17455286	17463215	5.484653	6.207394	7.759393
ENSONIG00000036785	-	LG1	-	17462426	17463822	4.072732	4.609417	5.761883
ENSONIG00000003051	galns	LG1	-	17466181	17489443	18.931496	32.626255	40.783611
ENSONIG00000038244	trappc2l	LG1	+	17489894	17491563	24.763321	31.174347	38.968689
ENSONIG00000032747	PABPN1L	LG1	-	17491926	17493767	2.407950	2.725258	3.406639
ENSONIG00000003046	-	LG1	-	17505252	17540395	0.000000	0.000000	0.000000
ENSONIG00000031420	-	LG1	-	17597340	17598356	0.000000	0.000000	0.000000
ENSONIG00000003039	ACSF3	LG1	+	17620993	17675117	1.978307	3.116863	3.896155
ENSONIG00000003028	cdh15	LG1	+	17685721	17703623	0.000000	0.000000	0.000000
ENSONIG00000003023	SPG7	LG1	-	17704120	17713279	7.064414	10.916296	13.645636
ENSONIG00000003018	ANKRD11	LG1	+	17742240	17817375	0.000000	0.000000	0.000000
ENSONIG00000003017	SLC22A31	LG1	+	17823816	17840804	4.214011	4.769313	5.961757
ENSONIG00000003012	dpep1	LG1	-	17840616	17849837	0.000000	0.000000	0.000000
ENSONIG00000003011	sult5a1	LG1	+	17855521	17859283	2.872289	3.250785	4.063560
ENSONIG00000039066	-	LG1	-	17872384	17879077	0.000000	0.000000	0.000000
ENSONIG00000003006	dhodh	LG1	-	17915192	17924689	2.276300	2.576260	3.220387
ENSONIG00000040532	ist1	LG1	-	17942270	17946187	78.426910	88.761627	110.954193
ENSONIG00000002999	mphosph10	LG1	-	17946298	17955690	6.720143	12.152741	15.191220
ENSONIG00000002996	mcee	LG1	+	17955134	17958566	33.469406	67.497108	84.373032
ENSONIG00000033676	fth1a	LG1	-	17960852	17963629	4348.128418	4921.104004	6151.499023
ENSONIG00000032714	rplp2l	LG1	-	17973692	17976561	2356.428223	2666.947021	3333.748535
ENSONIG00000029118	lin7c	LG1	-	17985972	17990944	3.280632	5.960243	7.450448
ENSONIG00000020614	bdnf	LG1	-	17993983	18012005	2.853031	3.239081	4.048929
ENSONIG00000002979	mettl15	LG1	+	18064128	18114358	1.359649	1.538817	1.923559
ENSONIG00000034562	-	LG1	+	18196871	18231309	0.000000	0.000000	0.000000
ENSONIG00000043025	-	LG1	+	18231541	18233778	0.000000	0.000000	0.000000
ENSONIG00000028691	mettl15	LG1	+	18236312	18254533	0.000000	0.000000	0.000000
ENSONIG00000042696	-	LG1	+	18275480	18277023	0.000000	0.000000	0.000000
ENSONIG00000041286	-	LG1	+	18301149	18303841	0.000000	0.000000	0.000000
ENSONIG00000002972	lgr4	LG1	+	18327892	18356990	0.000000	0.000000	0.000000
ENSONIG00000002948	mybpc3	LG1	-	18364621	18395460	0.000000	0.000000	0.000000
ENSONIG00000029871	-	LG1	+	18399560	18400804	7.877104	8.915111	11.144105
ENSONIG00000002940	spi1b	LG1	-	18401771	18410065	24.338200	29.332506	36.666348
ENSONIG00000002939	slc39a13	LG1	+	18421662	18441444	24.756062	28.018297	35.023552
ENSONIG00000033257	-	LG1	+	18444308	18452293	0.000000	0.000000	0.000000
ENSONIG00000032433	GAS2	LG1	-	18456146	18468505	1.417499	1.604290	2.005402
ENSONIG00000002915	ano5b	LG1	-	18503822	18531237	1.374697	4.480332	5.600524
ENSONIG00000036094	THSD4	LG1	-	18578978	18645730	0.000000	0.000000	0.000000
ENSONIG00000028678	-	LG1	+	18651452	18656558	0.000000	0.000000	0.000000
ENSONIG00000030178	-	LG1	-	18680858	18682524	0.000000	0.000000	0.000000
ENSONIG00000006253	IGDCC3	LG1	+	18688330	18743869	0.000000	0.000000	0.000000
ENSONIG00000006251	cilp	LG1	+	18801075	18807695	5.163492	5.843913	7.305032
ENSONIG00000006245	eif3jb	LG1	-	18808796	18812947	29.897579	33.837337	42.297497
ENSONIG00000006240	casc4	LG1	-	18844330	18864498	19.417681	42.138626	52.674309
ENSONIG00000006230	-	LG1	-	18866044	18973142	0.000000	0.000000	0.000000
ENSONIG00000006221	TJP1	LG1	-	18976672	19081050	17.149405	23.806459	29.758652
ENSONIG00000032083	-	LG1	-	18992451	18993000	0.000000	0.000000	0.000000
ENSONIG00000006219	terb2	LG1	+	19106698	19110013	0.000000	0.000000	0.000000
ENSONIG00000036023	-	LG1	-	19111830	19114045	0.000000	0.000000	0.000000
ENSONIG00000037750	sord	LG1	+	19115135	19118664	39.640297	48.322960	60.404869
ENSONIG00000006208	APBA2	LG1	-	19123312	19190372	4.369378	6.001547	7.502079
ENSONIG00000006203	sdhaf2	LG1	-	19326810	19334875	28.593924	32.361893	40.453152
ENSONIG00000006199	cpsf7	LG1	+	19335170	19339680	9.781407	11.070354	13.838211
ENSONIG00000038215	polr2l	LG1	-	19341393	19342759	41.716370	47.213554	59.018085
ENSONIG00000006194	DAGLA	LG1	+	19348887	19389891	1.449471	1.805088	2.256403
ENSONIG00000042156	oni-mir-10959	LG1	+	19363280	19363358	0.000000	0.000000	0.000000
ENSONIG00000006180	ext2	LG1	+	19394809	19412608	17.722572	23.416958	29.271767
ENSONIG00000006176	ALX4	LG1	-	19417644	19434260	0.000000	0.000000	0.000000
ENSONIG00000006172	caprin1a	LG1	+	19464084	19473211	14.456193	21.591646	26.990080
ENSONIG00000006167	nucb2a	LG1	-	19474912	19480189	13.342786	17.896084	22.370539
ENSONIG00000006159	PLEKHA7	LG1	+	19487478	19562281	0.000000	0.000000	0.000000
ENSONIG00000006148	sox6	LG1	+	19569787	19694310	0.000000	0.000000	0.000000
ENSONIG00000006147	calca	LG1	-	19807147	19809458	0.000000	0.000000	0.000000
ENSONIG00000039281	CYP2R1	LG1	+	19815665	19818362	0.000000	0.000000	0.000000
ENSONIG00000006135	PDE3B	LG1	-	19822633	19868277	1.682267	1.984722	2.480950
ENSONIG00000006126	copb1	LG1	+	19872179	19880845	40.406837	46.757183	58.447613
ENSONIG00000006123	rras2	LG1	+	19883629	19910019	15.339827	17.361235	21.701965
ENSONIG00000006117	TUB	LG1	+	19912840	19967003	0.000000	0.000000	0.000000
ENSONIG00000032162	lmo1	LG1	-	20015048	20038357	0.000000	0.000000	0.000000
ENSONIG00000006109	-	LG1	-	20161617	20168740	0.000000	0.000000	0.000000
ENSONIG00000006104	-	LG1	-	20180652	20194680	10.293246	11.649640	14.562333
ENSONIG00000006097	dennd2b	LG1	-	20200345	20236648	23.579418	36.922363	46.153854
ENSONIG00000006095	tmem9b	LG1	-	20255148	20260236	26.498222	35.249477	44.062698
ENSONIG00000006087	scube2	LG1	-	20261541	20281393	6.102633	9.348921	11.686378
ENSONIG00000030336	sinhcafl	LG1	-	20283874	20287312	11.085686	13.339375	16.674543
ENSONIG00000006080	DENND5A	LG1	-	20289349	20323319	8.508133	12.866314	16.083204
ENSONIG00000038769	tmem41b	LG1	-	20326666	20334555	3.263864	4.064810	5.081111
ENSONIG00000006069	ipo7	LG1	+	20336373	20350467	30.028595	39.045406	48.807705
ENSONIG00000006065	SWAP70	LG1	+	20352472	20361911	3.020971	4.568801	5.711112
ENSONIG00000006046	SBF2	LG1	-	20370549	20477684	4.995636	6.835819	8.544940
ENSONIG00000006045	adma	LG1	+	20480933	20483371	12.570187	14.226625	17.783627
ENSONIG00000006039	AMPD3	LG1	+	20488524	20500632	3.237091	8.059565	10.074652
ENSONIG00000030154	-	LG1	-	20501094	20502678	0.723476	1.266088	1.582640
ENSONIG00000006032	-	LG1	-	20509172	20517525	9.755762	11.041329	13.801929
ENSONIG00000033045	-	LG1	-	20526655	20532508	0.000000	0.000000	0.000000
ENSONIG00000033557	-	LG1	-	20533328	20537677	0.000000	0.000000	0.000000
ENSONIG00000006019	ctr9	LG1	+	20541928	20549743	17.856621	24.344379	30.431063
ENSONIG00000006008	eif4g2a	LG1	-	20552417	20557963	56.235870	67.226196	84.034378
ENSONIG00000006002	GALNT18	LG1	-	20599465	20685038	0.000000	0.000000	0.000000
ENSONIG00000005997	BTBD10	LG1	+	20774313	20781782	25.415674	28.764830	35.956734
ENSONIG00000021395	RASSF10	LG1	-	20803140	20804465	0.000000	0.000000	0.000000
ENSONIG00000005991	TEAD1	LG1	-	20808751	20857635	1.867578	2.217218	2.771576
ENSONIG00000005981	MICAL2	LG1	-	20880392	20920581	3.494758	6.122005	7.652655
ENSONIG00000037411	dkk3a	LG1	+	20952193	20957440	0.000000	0.000000	0.000000
ENSONIG00000005970	usp47	LG1	-	20962603	20982390	7.764460	9.932967	12.416451
ENSONIG00000005967	CLEC3A	LG1	-	20985518	20987400	25.711815	29.099995	36.375698
ENSONIG00000034017	vat1l	LG1	-	20989988	21001309	0.000000	0.000000	0.000000
ENSONIG00000043027	bola3	LG1	-	21004263	21006937	13.426045	15.195265	18.994450
ENSONIG00000005950	-	LG1	+	21007518	21027806	0.000000	0.000000	0.000000
ENSONIG00000005943	-	LG1	+	21030580	21063523	1.311515	1.510684	1.888392
ENSONIG00000032526	-	LG1	-	21069285	21070824	0.000000	0.000000	0.000000
ENSONIG00000005937	kars1	LG1	+	21073301	21084503	45.135700	124.265442	155.334824
ENSONIG00000030029	oni-mir-10764	LG1	+	21075771	21075826	0.000000	0.000000	0.000000
ENSONIG00000038176	gcshb	LG1	+	21088458	21092765	0.000000	0.000000	0.000000
ENSONIG00000005934	rpl13	LG1	+	21096095	21100117	2551.396484	2887.607178	3609.579346
ENSONIG00000035536	-	LG1	+	21098354	21098432	0.000000	0.000000	0.000000
ENSONIG00000021629	-	LG1	+	21099692	21099766	2.240000	2.535177	3.169032
ENSONIG00000030608	cyb5b	LG1	-	21195595	21199267	12.591593	14.250852	17.813911
ENSONIG00000005916	dhx38	LG1	+	21200568	21219336	4.758947	7.311141	9.139104
ENSONIG00000005914	zfhx3b	LG1	-	21382148	21546998	0.000000	0.000000	0.000000
ENSONIG00000028738	-	LG1	+	21726304	21727320	0.000000	0.000000	0.000000
ENSONIG00000005903	CRISPLD2	LG1	-	21737194	21750538	0.000000	0.000000	0.000000
ENSONIG00000005896	USP10	LG1	-	21761286	21780333	4.207727	8.689980	10.862685
ENSONIG00000005894	marveld3	LG1	+	21782371	21783772	4.310633	4.878667	6.098453
ENSONIG00000005888	PHLPP2	LG1	-	21789940	21825059	0.000000	0.000000	0.000000
ENSONIG00000005876	ap1g1	LG1	-	21829565	21850089	6.389125	9.694925	12.118892
ENSONIG00000042624	ZNF821	LG1	+	21850257	21868349	0.600785	2.252513	2.815696
ENSONIG00000005873	ATXN1L	LG1	-	21876542	21879940	0.000000	0.000000	0.000000
ENSONIG00000005869	mtmr10	LG1	-	21886761	21902719	3.129635	3.782311	4.727981
ENSONIG00000005848	MYO1E	LG1	+	21905219	21955232	10.817480	14.795995	18.495352
ENSONIG00000005845	rnf111	LG1	-	21960000	21992834	3.210558	9.300521	11.625877
ENSONIG00000005838	sltm	LG1	+	22009800	22019131	30.573421	54.576218	68.221596
ENSONIG00000029481	mindy2	LG1	-	22026494	22047235	0.000000	0.000000	0.000000
ENSONIG00000005834	adam10a	LG1	+	22049848	22078266	11.572250	31.433247	39.292320
ENSONIG00000005832	lipca	LG1	-	22080597	22091148	0.000000	0.000000	0.000000
ENSONIG00000005813	aldh1a2	LG1	+	22116423	22144090	8.628310	15.468844	19.336430
ENSONIG00000005812	polr2m	LG1	-	22181399	22186706	3.469894	3.927140	4.909020
ENSONIG00000005808	MYZAP	LG1	-	22189134	22200639	4.256565	4.817475	6.021960
ENSONIG00000005801	CGNL1	LG1	-	22212193	22243883	8.087031	10.182545	12.728427
ENSONIG00000005794	tcf12	LG1	-	22248610	22330094	1.524428	7.084913	8.856313
ENSONIG00000005792	-	LG1	+	22344366	22362145	5.895510	6.715906	8.395044
ENSONIG00000030431	mns1	LG1	+	22363454	22368072	0.000000	0.000000	0.000000
ENSONIG00000005783	tex9	LG1	-	22367235	22374933	0.000000	0.000000	0.000000
ENSONIG00000005780	-	LG1	+	22380921	22405042	0.000000	0.000000	0.000000
ENSONIG00000005755	nedd4a	LG1	+	22417828	22454510	2.540808	4.747266	5.934198
ENSONIG00000005750	PRTG	LG1	+	22461956	22488406	0.000000	0.000000	0.000000
ENSONIG00000005746	-	LG1	+	22491832	22502440	21.987753	25.675604	32.095127
ENSONIG00000005742	pigb	LG1	-	22502603	22508109	10.910713	13.347075	16.684168
ENSONIG00000027701	rab27a	LG1	+	22512901	22529482	17.740423	20.078171	25.098202
ENSONIG00000005739	vrk3	LG1	+	22531885	22545158	8.172401	11.244096	14.055391
ENSONIG00000005738	-	LG1	-	22547142	22558997	18.136320	23.705572	29.632542
ENSONIG00000005736	ctcf	LG1	-	22570631	22573182	17.658871	19.985870	24.982824
ENSONIG00000005734	nudt21	LG1	+	22586524	22591005	27.741608	31.397264	39.247341
ENSONIG00000030993	ogfod1	LG1	+	22594530	22601785	3.651310	4.329178	5.411578
